b0 (interpolated wth step=1e-10) X,b0 (interpolated wth step=1e-10) Y
3.721899999996425e-06,0
3.721999999996425e-06,0
3.722099999996425e-06,0
3.722199999996424e-06,0
3.722299999996424e-06,0
3.722399999996424e-06,0
3.722499999996424e-06,0
3.722599999996424e-06,0
3.722699999996423e-06,0
3.722799999996423e-06,0
3.722899999996423e-06,0
3.722999999996423e-06,0
3.723099999996423e-06,0
3.723199999996422e-06,0
3.723299999996422e-06,0
3.723399999996422e-06,0
3.723499999996422e-06,0
3.723599999996422e-06,0
3.723699999996421e-06,0
3.723799999996421e-06,0
3.723899999996421e-06,0
3.723999999996421e-06,0
3.72409999999642e-06,0
3.72419999999642e-06,0
3.72429999999642e-06,0
3.72439999999642e-06,0
3.72449999999642e-06,0
3.724599999996419e-06,0
3.724699999996419e-06,0
3.724799999996419e-06,0
3.724899999996419e-06,0
3.724999999996419e-06,0
3.725099999996418e-06,0
3.725199999996418e-06,0
3.725299999996418e-06,0
3.725399999996418e-06,0
3.725499999996418e-06,0
3.725599999996417e-06,0
3.725699999996417e-06,0
3.725799999996417e-06,0
3.725899999996417e-06,0
3.725999999996417e-06,0
3.726099999996416e-06,0
3.726199999996416e-06,0
3.726299999996416e-06,0
3.726399999996416e-06,0
3.726499999996416e-06,0
3.726599999996415e-06,0
3.726699999996415e-06,0
3.726799999996415e-06,0
3.726899999996415e-06,0
3.726999999996415e-06,0
3.727099999996414e-06,0
3.727199999996414e-06,0
3.727299999996414e-06,0
3.727399999996414e-06,0
3.727499999996414e-06,0
3.727599999996413e-06,0
3.727699999996413e-06,0
3.727799999996413e-06,0
3.727899999996413e-06,0
3.727999999996413e-06,0
3.728099999996412e-06,0
3.728199999996412e-06,0
3.728299999996412e-06,0
3.728399999996412e-06,0
3.728499999996412e-06,0
3.728599999996411e-06,0
3.728699999996411e-06,0
3.728799999996411e-06,0
3.728899999996411e-06,0
3.72899999999641e-06,0
3.72909999999641e-06,0
3.72919999999641e-06,0
3.72929999999641e-06,0
3.72939999999641e-06,0
3.729499999996409e-06,0
3.729599999996409e-06,0
3.729699999996409e-06,0
3.729799999996409e-06,0
3.729899999996409e-06,0
3.729999999996408e-06,0
3.730099999996408e-06,0
3.730199999996408e-06,0
3.730299999996408e-06,0
3.730399999996408e-06,0
3.730499999996407e-06,0
3.730599999996407e-06,0
3.730699999996407e-06,0
3.730799999996407e-06,0
3.730899999996407e-06,0
3.730999999996406e-06,0
3.731099999996406e-06,0
3.731199999996406e-06,0
3.731299999996406e-06,0
3.731399999996406e-06,0
3.731499999996405e-06,0
3.731599999996405e-06,0
3.731699999996405e-06,0
3.731799999996405e-06,0
3.731899999996405e-06,0
3.731999999996404e-06,0
3.732099999996404e-06,0
3.732199999996404e-06,0
3.732299999996404e-06,0
3.732399999996404e-06,0
3.732499999996403e-06,0
3.732599999996403e-06,0
3.732699999996403e-06,0
3.732799999996403e-06,0
3.732899999996403e-06,0
3.732999999996402e-06,0
3.733099999996402e-06,0
3.733199999996402e-06,0
3.733299999996402e-06,0
3.733399999996401e-06,0
3.733499999996401e-06,0
3.733599999996401e-06,0
3.733699999996401e-06,0
3.733799999996401e-06,0
3.7338999999964e-06,0
3.7339999999964e-06,0
3.7340999999964e-06,0
3.7341999999964e-06,0
3.7342999999964e-06,0
3.734399999996399e-06,0
3.734499999996399e-06,0
3.734599999996399e-06,0
3.734699999996399e-06,0
3.734799999996399e-06,0
3.734899999996398e-06,0
3.734999999996398e-06,0
3.735099999996398e-06,0
3.735199999996398e-06,0
3.735299999996398e-06,0
3.735399999996397e-06,0
3.735499999996397e-06,0
3.735599999996397e-06,0
3.735699999996397e-06,0
3.735799999996397e-06,0
3.735899999996396e-06,0
3.735999999996396e-06,0
3.736099999996396e-06,0
3.736199999996396e-06,0
3.736299999996396e-06,0
3.736399999996395e-06,0
3.736499999996395e-06,0
3.736599999996395e-06,0
3.736699999996395e-06,0
3.736799999996395e-06,0
3.736899999996394e-06,0
3.736999999996394e-06,0
3.737099999996394e-06,0
3.737199999996394e-06,0
3.737299999996394e-06,0
3.737399999996393e-06,0
3.737499999996393e-06,0
3.737599999996393e-06,0
3.737699999996393e-06,0
3.737799999996393e-06,0
3.737899999996392e-06,0
3.737999999996392e-06,0
3.738099999996392e-06,0
3.738199999996392e-06,0
3.738299999996391e-06,0
3.738399999996391e-06,0
3.738499999996391e-06,0
3.738599999996391e-06,0
3.738699999996391e-06,0
3.73879999999639e-06,0
3.73889999999639e-06,0
3.73899999999639e-06,0
3.73909999999639e-06,0
3.73919999999639e-06,0
3.739299999996389e-06,0
3.739399999996389e-06,0
3.739499999996389e-06,0
3.739599999996389e-06,0
3.739699999996389e-06,0
3.739799999996388e-06,0
3.739899999996388e-06,6.595065101640452e-12
3.739999999996388e-06,2.879911940393931e-11
3.740099999996388e-06,0.8499999692984017
3.740199999996388e-06,0.85
3.740299999996387e-06,0.85
3.740399999996387e-06,0.85
3.740499999996387e-06,0.85
3.740599999996387e-06,0.85
3.740699999996387e-06,0.85
3.740799999996386e-06,0.85
3.740899999996386e-06,0.85
3.740999999996386e-06,0.85
3.741099999996386e-06,0.85
3.741199999996386e-06,0.85
3.741299999996385e-06,0.85
3.741399999996385e-06,0.85
3.741499999996385e-06,0.85
3.741599999996385e-06,0.85
3.741699999996385e-06,0.85
3.741799999996384e-06,0.85
3.741899999996384e-06,0.85
3.741999999996384e-06,0.85
3.742099999996384e-06,0.85
3.742199999996384e-06,0.85
3.742299999996383e-06,0.85
3.742399999996383e-06,0.85
3.742499999996383e-06,0.85
3.742599999996383e-06,0.85
3.742699999996383e-06,0.85
3.742799999996382e-06,0.85
3.742899999996382e-06,0.85
3.742999999996382e-06,0.85
3.743099999996382e-06,0.85
3.743199999996381e-06,0.85
3.743299999996381e-06,0.85
3.743399999996381e-06,0.85
3.743499999996381e-06,0.85
3.743599999996381e-06,0.85
3.74369999999638e-06,0.85
3.74379999999638e-06,0.85
3.74389999999638e-06,0.85
3.74399999999638e-06,0.85
3.74409999999638e-06,0.85
3.744199999996379e-06,0.85
3.744299999996379e-06,0.85
3.744399999996379e-06,0.85
3.744499999996379e-06,0.85
3.744599999996379e-06,0.85
3.744699999996378e-06,0.85
3.744799999996378e-06,0.85
3.744899999996378e-06,0.85
3.744999999996378e-06,0.85
3.745099999996378e-06,0.85
3.745199999996377e-06,0.85
3.745299999996377e-06,0.85
3.745399999996377e-06,0.85
3.745499999996377e-06,0.85
3.745599999996377e-06,0.85
3.745699999996376e-06,0.85
3.745799999996376e-06,0.85
3.745899999996376e-06,0.85
3.745999999996376e-06,0.85
3.746099999996376e-06,0.85
3.746199999996375e-06,0.85
3.746299999996375e-06,0.85
3.746399999996375e-06,0.85
3.746499999996375e-06,0.85
3.746599999996375e-06,0.85
3.746699999996374e-06,0.85
3.746799999996374e-06,0.85
3.746899999996374e-06,0.85
3.746999999996374e-06,0.85
3.747099999996374e-06,0.85
3.747199999996373e-06,0.85
3.747299999996373e-06,0.85
3.747399999996373e-06,0.85
3.747499999996373e-06,0.85
3.747599999996372e-06,0.85
3.747699999996372e-06,0.85
3.747799999996372e-06,0.85
3.747899999996372e-06,0.85
3.747999999996372e-06,0.85
3.748099999996371e-06,0.85
3.748199999996371e-06,0.85
3.748299999996371e-06,0.85
3.748399999996371e-06,0.85
3.748499999996371e-06,0.85
3.74859999999637e-06,0.85
3.74869999999637e-06,0.85
3.74879999999637e-06,0.85
3.74889999999637e-06,0.85
3.74899999999637e-06,0.85
3.749099999996369e-06,0.85
3.749199999996369e-06,0.85
3.749299999996369e-06,0.85
3.749399999996369e-06,0.85
3.749499999996369e-06,0.85
3.749599999996368e-06,0.85
3.749699999996368e-06,0.85
3.749799999996368e-06,0.85
3.749899999996368e-06,0.85
3.749999999996368e-06,0.85
3.750099999996367e-06,0.85
3.750199999996367e-06,0.85
3.750299999996367e-06,0.85
3.750399999996367e-06,0.85
3.750499999996367e-06,0.85
3.750599999996366e-06,0.85
3.750699999996366e-06,0.85
3.750799999996366e-06,0.85
3.750899999996366e-06,0.85
3.750999999996366e-06,0.85
3.751099999996365e-06,0.85
3.751199999996365e-06,0.85
3.751299999996365e-06,0.85
3.751399999996365e-06,0.85
3.751499999996365e-06,0.85
3.751599999996364e-06,0.85
3.751699999996364e-06,0.85
3.751799999996364e-06,0.85
3.751899999996364e-06,0.85
3.751999999996364e-06,0.85
3.752099999996363e-06,0.85
3.752199999996363e-06,0.85
3.752299999996363e-06,0.85
3.752399999996363e-06,0.85
3.752499999996362e-06,0.85
3.752599999996362e-06,0.85
3.752699999996362e-06,0.85
3.752799999996362e-06,0.85
3.752899999996362e-06,0.85
3.752999999996361e-06,0.85
3.753099999996361e-06,0.85
3.753199999996361e-06,0.85
3.753299999996361e-06,0.85
3.753399999996361e-06,0.85
3.75349999999636e-06,0.85
3.75359999999636e-06,0.85
3.75369999999636e-06,0.85
3.75379999999636e-06,0.85
3.75389999999636e-06,0.85
3.753999999996359e-06,0.85
3.754099999996359e-06,0.85
3.754199999996359e-06,0.85
3.754299999996359e-06,0.85
3.754399999996359e-06,0.85
3.754499999996358e-06,0.85
3.754599999996358e-06,0.85
3.754699999996358e-06,0.85
3.754799999996358e-06,0.85
3.754899999996358e-06,0.85
3.754999999996357e-06,0.85
3.755099999996357e-06,0.85
3.755199999996357e-06,0.85
3.755299999996357e-06,0.85
3.755399999996357e-06,0.85
3.755499999996356e-06,0.85
3.755599999996356e-06,0.85
3.755699999996356e-06,0.85
3.755799999996356e-06,0.85
3.755899999996356e-06,0.85
3.755999999996355e-06,0.85
3.756099999996355e-06,0.85
3.756199999996355e-06,0.85
3.756299999996355e-06,0.85
3.756399999996355e-06,0.85
3.756499999996354e-06,0.85
3.756599999996354e-06,0.85
3.756699999996354e-06,0.85
3.756799999996354e-06,0.85
3.756899999996354e-06,0.85
3.756999999996353e-06,0.85
3.757099999996353e-06,0.85
3.757199999996353e-06,0.85
3.757299999996353e-06,0.85
3.757399999996352e-06,0.85
3.757499999996352e-06,0.85
3.757599999996352e-06,0.85
3.757699999996352e-06,0.85
3.757799999996352e-06,0.85
3.757899999996351e-06,0.85
3.757999999996351e-06,0.85
3.758099999996351e-06,0.85
3.758199999996351e-06,0.85
3.758299999996351e-06,0.85
3.75839999999635e-06,0.85
3.75849999999635e-06,0.85
3.75859999999635e-06,0.85
3.75869999999635e-06,0.85
3.75879999999635e-06,0.85
3.758899999996349e-06,0.85
3.758999999996349e-06,0.85
3.759099999996349e-06,0.85
3.759199999996349e-06,0.85
3.759299999996349e-06,0.85
3.759399999996348e-06,0.85
3.759499999996348e-06,0.85
3.759599999996348e-06,0.85
3.759699999996348e-06,0.85
3.759799999996348e-06,0.85
3.759899999996347e-06,0.85
3.759999999996347e-06,0.85
3.760099999996347e-06,0.85
3.760199999996347e-06,3.104718770963188e-08
3.760299999996347e-06,0
3.760399999996346e-06,0
3.760499999996346e-06,0
3.760599999996346e-06,0
3.760699999996346e-06,0
3.760799999996346e-06,0
3.760899999996345e-06,0
3.760999999996345e-06,0
3.761099999996345e-06,0
3.761199999996345e-06,0
3.761299999996345e-06,0
3.761399999996344e-06,0
3.761499999996344e-06,0
3.761599999996344e-06,0
3.761699999996344e-06,0
3.761799999996343e-06,0
3.761899999996343e-06,0
3.761999999996343e-06,0
3.762099999996343e-06,0
3.762199999996343e-06,0
3.762299999996342e-06,0
3.762399999996342e-06,0
3.762499999996342e-06,0
3.762599999996342e-06,0
3.762699999996342e-06,0
3.762799999996341e-06,0
3.762899999996341e-06,0
3.762999999996341e-06,0
3.763099999996341e-06,0
3.763199999996341e-06,0
3.76329999999634e-06,0
3.76339999999634e-06,0
3.76349999999634e-06,0
3.76359999999634e-06,0
3.76369999999634e-06,0
3.763799999996339e-06,0
3.763899999996339e-06,0
3.763999999996339e-06,0
3.764099999996339e-06,0
3.764199999996339e-06,0
3.764299999996338e-06,0
3.764399999996338e-06,0
3.764499999996338e-06,0
3.764599999996338e-06,0
3.764699999996338e-06,0
3.764799999996337e-06,0
3.764899999996337e-06,0
3.764999999996337e-06,0
3.765099999996337e-06,0
3.765199999996337e-06,0
3.765299999996336e-06,0
3.765399999996336e-06,0
3.765499999996336e-06,0
3.765599999996336e-06,0
3.765699999996336e-06,0
3.765799999996335e-06,0
3.765899999996335e-06,0
3.765999999996335e-06,0
3.766099999996335e-06,0
3.766199999996335e-06,0
3.766299999996334e-06,0
3.766399999996334e-06,0
3.766499999996334e-06,0
3.766599999996334e-06,0
3.766699999996333e-06,0
3.766799999996333e-06,0
3.766899999996333e-06,0
3.766999999996333e-06,0
3.767099999996333e-06,0
3.767199999996332e-06,0
3.767299999996332e-06,0
3.767399999996332e-06,0
3.767499999996332e-06,0
3.767599999996332e-06,0
3.767699999996331e-06,0
3.767799999996331e-06,0
3.767899999996331e-06,0
3.767999999996331e-06,0
3.768099999996331e-06,0
3.76819999999633e-06,0
3.76829999999633e-06,0
3.76839999999633e-06,0
3.76849999999633e-06,0
3.76859999999633e-06,0
3.768699999996329e-06,0
3.768799999996329e-06,0
3.768899999996329e-06,0
3.768999999996329e-06,0
3.769099999996329e-06,0
3.769199999996328e-06,0
3.769299999996328e-06,0
3.769399999996328e-06,0
3.769499999996328e-06,0
3.769599999996328e-06,0
3.769699999996327e-06,0
3.769799999996327e-06,0
3.769899999996327e-06,0
3.769999999996327e-06,0
3.770099999996327e-06,0
3.770199999996326e-06,0
3.770299999996326e-06,0
3.770399999996326e-06,0
3.770499999996326e-06,0
3.770599999996326e-06,0
3.770699999996325e-06,0
3.770799999996325e-06,0
3.770899999996325e-06,0
3.770999999996325e-06,0
3.771099999996324e-06,0
3.771199999996324e-06,0
3.771299999996324e-06,0
3.771399999996324e-06,0
3.771499999996324e-06,0
3.771599999996323e-06,0
3.771699999996323e-06,0
3.771799999996323e-06,0
3.771899999996323e-06,0
3.771999999996323e-06,0
3.772099999996322e-06,0
3.772199999996322e-06,0
3.772299999996322e-06,0
3.772399999996322e-06,0
3.772499999996322e-06,0
3.772599999996321e-06,0
3.772699999996321e-06,0
3.772799999996321e-06,0
3.772899999996321e-06,0
3.772999999996321e-06,0
3.77309999999632e-06,0
3.77319999999632e-06,0
3.77329999999632e-06,0
3.77339999999632e-06,0
3.77349999999632e-06,0
3.773599999996319e-06,0
3.773699999996319e-06,0
3.773799999996319e-06,0
3.773899999996319e-06,0
3.773999999996319e-06,0
3.774099999996318e-06,0
3.774199999996318e-06,0
3.774299999996318e-06,0
3.774399999996318e-06,0
3.774499999996318e-06,0
3.774599999996317e-06,0
3.774699999996317e-06,0
3.774799999996317e-06,0
3.774899999996317e-06,0
3.774999999996317e-06,0
3.775099999996316e-06,0
3.775199999996316e-06,0
3.775299999996316e-06,0
3.775399999996316e-06,0
3.775499999996316e-06,0
3.775599999996315e-06,0
3.775699999996315e-06,0
3.775799999996315e-06,0
3.775899999996315e-06,0
3.775999999996314e-06,0
3.776099999996314e-06,0
3.776199999996314e-06,0
3.776299999996314e-06,0
3.776399999996314e-06,0
3.776499999996313e-06,0
3.776599999996313e-06,0
3.776699999996313e-06,0
3.776799999996313e-06,0
3.776899999996313e-06,0
3.776999999996312e-06,0
3.777099999996312e-06,0
3.777199999996312e-06,0
3.777299999996312e-06,0
3.777399999996312e-06,0
3.777499999996311e-06,0
3.777599999996311e-06,0
3.777699999996311e-06,0
3.777799999996311e-06,0
3.777899999996311e-06,0
3.77799999999631e-06,0
3.77809999999631e-06,0
3.77819999999631e-06,0
3.77829999999631e-06,0
3.77839999999631e-06,0
3.778499999996309e-06,0
3.778599999996309e-06,0
3.778699999996309e-06,0
3.778799999996309e-06,0
3.778899999996309e-06,0
3.778999999996308e-06,0
3.779099999996308e-06,0
3.779199999996308e-06,0
3.779299999996308e-06,0
3.779399999996308e-06,0
3.779499999996307e-06,0
3.779599999996307e-06,0
3.779699999996307e-06,3.271075830774963e-12
3.779799999996307e-06,1.178042385120538e-11
3.779899999996307e-06,2.02897718716358e-11
3.779999999996306e-06,2.879911989206622e-11
3.780099999996306e-06,0.8499999686036229
3.780199999996306e-06,0.85
3.780299999996306e-06,0.85
3.780399999996306e-06,0.85
3.780499999996305e-06,0.85
3.780599999996305e-06,0.85
3.780699999996305e-06,0.85
3.780799999996305e-06,0.85
3.780899999996304e-06,0.85
3.780999999996304e-06,0.85
3.781099999996304e-06,0.85
3.781199999996304e-06,0.85
3.781299999996304e-06,0.85
3.781399999996303e-06,0.85
3.781499999996303e-06,0.85
3.781599999996303e-06,0.85
3.781699999996303e-06,0.85
3.781799999996303e-06,0.85
3.781899999996302e-06,0.85
3.781999999996302e-06,0.85
3.782099999996302e-06,0.85
3.782199999996302e-06,0.85
3.782299999996302e-06,0.85
3.782399999996301e-06,0.85
3.782499999996301e-06,0.85
3.782599999996301e-06,0.85
3.782699999996301e-06,0.85
3.782799999996301e-06,0.85
3.7828999999963e-06,0.85
3.7829999999963e-06,0.85
3.7830999999963e-06,0.85
3.7831999999963e-06,0.85
3.7832999999963e-06,0.85
3.783399999996299e-06,0.85
3.783499999996299e-06,0.85
3.783599999996299e-06,0.85
3.783699999996299e-06,0.85
3.783799999996299e-06,0.85
3.783899999996298e-06,0.85
3.783999999996298e-06,0.85
3.784099999996298e-06,0.85
3.784199999996298e-06,0.85
3.784299999996298e-06,0.85
3.784399999996297e-06,0.85
3.784499999996297e-06,0.85
3.784599999996297e-06,0.85
3.784699999996297e-06,0.85
3.784799999996297e-06,0.85
3.784899999996296e-06,0.85
3.784999999996296e-06,0.85
3.785099999996296e-06,0.85
3.785199999996296e-06,0.85
3.785299999996295e-06,0.85
3.785399999996295e-06,0.85
3.785499999996295e-06,0.85
3.785599999996295e-06,0.85
3.785699999996295e-06,0.85
3.785799999996294e-06,0.85
3.785899999996294e-06,0.85
3.785999999996294e-06,0.85
3.786099999996294e-06,0.85
3.786199999996294e-06,0.85
3.786299999996293e-06,0.85
3.786399999996293e-06,0.85
3.786499999996293e-06,0.85
3.786599999996293e-06,0.85
3.786699999996293e-06,0.85
3.786799999996292e-06,0.85
3.786899999996292e-06,0.85
3.786999999996292e-06,0.85
3.787099999996292e-06,0.85
3.787199999996292e-06,0.85
3.787299999996291e-06,0.85
3.787399999996291e-06,0.85
3.787499999996291e-06,0.85
3.787599999996291e-06,0.85
3.787699999996291e-06,0.85
3.78779999999629e-06,0.85
3.78789999999629e-06,0.85
3.78799999999629e-06,0.85
3.78809999999629e-06,0.85
3.78819999999629e-06,0.85
3.788299999996289e-06,0.85
3.788399999996289e-06,0.85
3.788499999996289e-06,0.85
3.788599999996289e-06,0.85
3.788699999996289e-06,0.85
3.788799999996288e-06,0.85
3.788899999996288e-06,0.85
3.788999999996288e-06,0.85
3.789099999996288e-06,0.85
3.789199999996288e-06,0.85
3.789299999996287e-06,0.85
3.789399999996287e-06,0.85
3.789499999996287e-06,0.85
3.789599999996287e-06,0.85
3.789699999996287e-06,0.85
3.789799999996286e-06,0.85
3.789899999996286e-06,0.85
3.789999999996286e-06,0.85
3.790099999996286e-06,0.85
3.790199999996285e-06,0.85
3.790299999996285e-06,0.85
3.790399999996285e-06,0.85
3.790499999996285e-06,0.85
3.790599999996285e-06,0.85
3.790699999996284e-06,0.85
3.790799999996284e-06,0.85
3.790899999996284e-06,0.85
3.790999999996284e-06,0.85
3.791099999996284e-06,0.85
3.791199999996283e-06,0.85
3.791299999996283e-06,0.85
3.791399999996283e-06,0.85
3.791499999996283e-06,0.85
3.791599999996283e-06,0.85
3.791699999996282e-06,0.85
3.791799999996282e-06,0.85
3.791899999996282e-06,0.85
3.791999999996282e-06,0.85
3.792099999996282e-06,0.85
3.792199999996281e-06,0.85
3.792299999996281e-06,0.85
3.792399999996281e-06,0.85
3.792499999996281e-06,0.85
3.792599999996281e-06,0.85
3.79269999999628e-06,0.85
3.79279999999628e-06,0.85
3.79289999999628e-06,0.85
3.79299999999628e-06,0.85
3.79309999999628e-06,0.85
3.793199999996279e-06,0.85
3.793299999996279e-06,0.85
3.793399999996279e-06,0.85
3.793499999996279e-06,0.85
3.793599999996279e-06,0.85
3.793699999996278e-06,0.85
3.793799999996278e-06,0.85
3.793899999996278e-06,0.85
3.793999999996278e-06,0.85
3.794099999996278e-06,0.85
3.794199999996277e-06,0.85
3.794299999996277e-06,0.85
3.794399999996277e-06,0.85
3.794499999996277e-06,0.85
3.794599999996277e-06,0.85
3.794699999996276e-06,0.85
3.794799999996276e-06,0.85
3.794899999996276e-06,0.85
3.794999999996276e-06,0.85
3.795099999996275e-06,0.85
3.795199999996275e-06,0.85
3.795299999996275e-06,0.85
3.795399999996275e-06,0.85
3.795499999996275e-06,0.85
3.795599999996274e-06,0.85
3.795699999996274e-06,0.85
3.795799999996274e-06,0.85
3.795899999996274e-06,0.85
3.795999999996274e-06,0.85
3.796099999996273e-06,0.85
3.796199999996273e-06,0.85
3.796299999996273e-06,0.85
3.796399999996273e-06,0.85
3.796499999996273e-06,0.85
3.796599999996272e-06,0.85
3.796699999996272e-06,0.85
3.796799999996272e-06,0.85
3.796899999996272e-06,0.85
3.796999999996272e-06,0.85
3.797099999996271e-06,0.85
3.797199999996271e-06,0.85
3.797299999996271e-06,0.85
3.797399999996271e-06,0.85
3.797499999996271e-06,0.85
3.79759999999627e-06,0.85
3.79769999999627e-06,0.85
3.79779999999627e-06,0.85
3.79789999999627e-06,0.85
3.79799999999627e-06,0.85
3.798099999996269e-06,0.85
3.798199999996269e-06,0.85
3.798299999996269e-06,0.85
3.798399999996269e-06,0.85
3.798499999996269e-06,0.85
3.798599999996268e-06,0.85
3.798699999996268e-06,0.85
3.798799999996268e-06,0.85
3.798899999996268e-06,0.85
3.798999999996268e-06,0.85
3.799099999996267e-06,0.85
3.799199999996267e-06,0.85
3.799299999996267e-06,0.85
3.799399999996267e-06,0.85
3.799499999996266e-06,0.85
3.799599999996266e-06,0.85
3.799699999996266e-06,0.85
3.799799999996266e-06,0.85
3.799899999996266e-06,0.85
3.799999999996265e-06,0.85
3.800099999996265e-06,0.85
3.800199999996265e-06,3.174196649274874e-08
3.800299999996265e-06,0
3.800399999996265e-06,0
3.800499999996264e-06,0
3.800599999996264e-06,0
3.800699999996264e-06,0
3.800799999996264e-06,0
3.800899999996264e-06,0
3.800999999996263e-06,0
3.801099999996263e-06,0
3.801199999996263e-06,0
3.801299999996263e-06,0
3.801399999996263e-06,0
3.801499999996262e-06,0
3.801599999996262e-06,0
3.801699999996262e-06,0
3.801799999996262e-06,0
3.801899999996262e-06,0
3.801999999996261e-06,0
3.802099999996261e-06,0
3.802199999996261e-06,0
3.802299999996261e-06,0
3.802399999996261e-06,0
3.80249999999626e-06,0
3.80259999999626e-06,0
3.80269999999626e-06,0
3.80279999999626e-06,0
3.80289999999626e-06,0
3.802999999996259e-06,0
3.803099999996259e-06,0
3.803199999996259e-06,0
3.803299999996259e-06,0
3.803399999996259e-06,0
3.803499999996258e-06,0
3.803599999996258e-06,0
3.803699999996258e-06,0
3.803799999996258e-06,0
3.803899999996258e-06,0
3.803999999996257e-06,0
3.804099999996257e-06,0
3.804199999996257e-06,0
3.804299999996257e-06,0
3.804399999996256e-06,0
3.804499999996256e-06,0
3.804599999996256e-06,0
3.804699999996256e-06,0
3.804799999996256e-06,0
3.804899999996255e-06,0
3.804999999996255e-06,0
3.805099999996255e-06,0
3.805199999996255e-06,0
3.805299999996255e-06,0
3.805399999996254e-06,0
3.805499999996254e-06,0
3.805599999996254e-06,0
3.805699999996254e-06,0
3.805799999996254e-06,0
3.805899999996253e-06,0
3.805999999996253e-06,0
3.806099999996253e-06,0
3.806199999996253e-06,0
3.806299999996253e-06,0
3.806399999996252e-06,0
3.806499999996252e-06,0
3.806599999996252e-06,0
3.806699999996252e-06,0
3.806799999996252e-06,0
3.806899999996251e-06,0
3.806999999996251e-06,0
3.807099999996251e-06,0
3.807199999996251e-06,0
3.807299999996251e-06,0
3.80739999999625e-06,0
3.80749999999625e-06,0
3.80759999999625e-06,0
3.80769999999625e-06,0
3.80779999999625e-06,0
3.807899999996249e-06,0
3.807999999996249e-06,0
3.808099999996249e-06,0
3.808199999996249e-06,0
3.808299999996249e-06,0
3.808399999996248e-06,0
3.808499999996248e-06,0
3.808599999996248e-06,0
3.808699999996248e-06,0
3.808799999996247e-06,0
3.808899999996247e-06,0
3.808999999996247e-06,0
3.809099999996247e-06,0
3.809199999996247e-06,0
3.809299999996246e-06,0
3.809399999996246e-06,0
3.809499999996246e-06,0
3.809599999996246e-06,0
3.809699999996246e-06,0
3.809799999996245e-06,0
3.809899999996245e-06,0
3.809999999996245e-06,0
3.810099999996245e-06,0
3.810199999996245e-06,0
3.810299999996244e-06,0
3.810399999996244e-06,0
3.810499999996244e-06,0
3.810599999996244e-06,0
3.810699999996244e-06,0
3.810799999996243e-06,0
3.810899999996243e-06,0
3.810999999996243e-06,0
3.811099999996243e-06,0
3.811199999996243e-06,0
3.811299999996242e-06,0
3.811399999996242e-06,0
3.811499999996242e-06,0
3.811599999996242e-06,0
3.811699999996242e-06,0
3.811799999996241e-06,0
3.811899999996241e-06,0
3.811999999996241e-06,0
3.812099999996241e-06,0
3.812199999996241e-06,0
3.81229999999624e-06,0
3.81239999999624e-06,0
3.81249999999624e-06,0
3.81259999999624e-06,0
3.81269999999624e-06,0
3.812799999996239e-06,0
3.812899999996239e-06,0
3.812999999996239e-06,0
3.813099999996239e-06,0
3.813199999996239e-06,0
3.813299999996238e-06,0
3.813399999996238e-06,0
3.813499999996238e-06,0
3.813599999996238e-06,0
3.813699999996237e-06,0
3.813799999996237e-06,0
3.813899999996237e-06,0
3.813999999996237e-06,0
3.814099999996237e-06,0
3.814199999996236e-06,0
3.814299999996236e-06,0
3.814399999996236e-06,0
3.814499999996236e-06,0
3.814599999996236e-06,0
3.814699999996236e-06,0
3.814799999996236e-06,0
3.814899999996236e-06,0
3.814999999996237e-06,0
3.815099999996237e-06,0
3.815199999996237e-06,0
3.815299999996237e-06,0
3.815399999996237e-06,0
3.815499999996238e-06,0
3.815599999996238e-06,0
3.815699999996238e-06,0
3.815799999996238e-06,0
3.815899999996239e-06,0
3.815999999996239e-06,0
3.816099999996239e-06,0
3.816199999996239e-06,0
3.816299999996239e-06,0
3.81639999999624e-06,0
3.81649999999624e-06,0
3.81659999999624e-06,0
3.81669999999624e-06,0
3.81679999999624e-06,0
3.816899999996241e-06,0
3.816999999996241e-06,0
3.817099999996241e-06,0
3.817199999996241e-06,0
3.817299999996242e-06,0
3.817399999996242e-06,0
3.817499999996242e-06,0
3.817599999996242e-06,0
3.817699999996242e-06,0
3.817799999996243e-06,0
3.817899999996243e-06,0
3.817999999996243e-06,0
3.818099999996243e-06,0
3.818199999996244e-06,0
3.818299999996244e-06,0
3.818399999996244e-06,0
3.818499999996244e-06,0
3.818599999996244e-06,0
3.818699999996245e-06,0
3.818799999996245e-06,0
3.818899999996245e-06,0
3.818999999996245e-06,0
3.819099999996246e-06,0
3.819199999996246e-06,0
3.819299999996246e-06,0
3.819399999996246e-06,0
3.819499999996246e-06,0
3.819599999996247e-06,0
3.819699999996247e-06,5.958171374028349e-12
3.819799999996247e-06,1.357182088958457e-11
3.819899999996247e-06,2.118547040514079e-11
3.819999999996247e-06,2.879911992069702e-11
3.820099999996248e-06,0.8499999681068381
3.820199999996248e-06,0.85
3.820299999996248e-06,0.85
3.820399999996248e-06,0.85
3.820499999996249e-06,0.85
3.820599999996249e-06,0.85
3.820699999996249e-06,0.85
3.820799999996249e-06,0.85
3.820899999996249e-06,0.85
3.82099999999625e-06,0.85
3.82109999999625e-06,0.85
3.82119999999625e-06,0.85
3.82129999999625e-06,0.85
3.821399999996251e-06,0.85
3.821499999996251e-06,0.85
3.821599999996251e-06,0.85
3.821699999996251e-06,0.85
